filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,label
two_185.wav,0.305012871,0.034798328,2038.636134,1637.023655,3627.671814,0.109649658,-333.2984656,122.7504567,-59.88045609,91.789343,-34.51537452,-3.446666743,5.368482384,22.81815001,-16.49606982,-0.139014463,-6.478015928,-27.09642103,12.32052176,-26.69024595,9.943018031,6.694266139,-11.12046675,1.9746745,4.598382862,-2.438795338,2
two_195.wav,0.302369286,0.03431943,1923.203243,1632.042567,3607.444853,0.094640395,-340.9573865,124.4184281,-54.1806534,83.57611024,-33.78525074,-3.685822266,7.444138972,21.97942521,-17.75002256,3.533653172,-1.740642823,-22.56329626,6.075489989,-28.84766763,11.44103186,6.102448349,-9.133366858,3.879846532,6.005329126,-6.696593506,2
three_010.wav,0.487696102,0.05590228,2823.251244,1195.644538,3923.080444,0.220855713,-277.4599702,82.22639176,-115.2453341,126.8574998,-15.22861604,-5.055536666,6.083864688,3.83970837,-11.13536335,-5.902835839,-6.859111939,5.262292905,4.315526487,-7.441334745,12.94465218,-4.870550457,10.3996507,-0.326915789,0.667087449,-0.757131671,3
three_080.wav,0.505048384,0.06317864,2902.101317,1192.936464,3981.10926,0.231962316,-270.8304634,80.47204899,-123.2524722,126.230116,-19.21465068,-3.146210425,9.425925934,0.560212582,-10.99504081,-5.377295598,-7.828571374,6.082886552,9.2357204,-7.360266586,14.08542787,-3.132541262,6.697098744,0.160695882,-0.311535621,0.538602774,3
three_090.wav,0.503085978,0.062288687,2847.912019,1217.835226,3906.481934,0.228515625,-280.20965,76.14605699,-115.2948141,120.2598174,-13.57056508,-4.139113915,5.882078496,5.845473226,-14.32457425,-5.772454531,-4.819614885,4.344938584,9.134351276,-6.079147451,14.28598007,0.730181667,9.779826639,0.122762118,4.023394522,-1.889738923,3
three_100.wav,0.420331843,0.06311004,2845.785624,1168.706548,3861.845398,0.226776123,-268.4629903,80.92738112,-120.4461023,120.5060317,-15.17340086,-4.313567802,8.350409074,2.897016892,-14.68985451,-4.050336284,-3.194965174,2.13541603,8.71634502,-6.115841995,11.13995355,0.335068698,10.08692258,0.437645885,1.937235499,-1.798949774,3
three_110.wav,0.392656007,0.07588045,2847.761177,1150.325033,3832.910156,0.237563189,-260.7311997,73.6709496,-112.5270035,119.4973023,-11.9813489,-10.14134549,8.584710457,1.546157306,-16.71801488,-3.067443926,-6.798371596,2.622394843,10.78294483,-2.339435573,10.22722843,-1.492245221,12.14147126,-2.037017593,4.381090204,0.630310667,3
three_120.wav,0.413049973,0.078260586,2844.120003,1144.821756,3809.476965,0.233455882,-259.1642063,76.63891126,-119.5364069,120.5557663,-10.88498098,-7.582628487,10.24359241,3.199472389,-16.04211139,-1.057287075,-7.032559734,0.19288775,7.453385538,-6.191664295,11.2381722,-3.369533202,12.76849588,1.990086147,1.195766348,-3.651164235,3
three_130.wav,0.424652117,0.07859935,2834.51773,1136.464948,3814.96582,0.232042101,-263.2814935,74.31879682,-116.6502493,120.0316374,-10.42553933,-8.945204164,9.782833732,6.84601011,-14.75703719,-2.006031307,-6.665789975,2.528673273,6.998037198,-3.420463395,11.51568282,-3.166076834,13.06984468,-2.315050198,3.047173861,-2.962977488,3
three_140.wav,0.417772435,0.075891234,2856.476659,1152.28494,3834.106445,0.235188802,-268.5022288,73.53501635,-114.2963068,121.9991119,-10.42913075,-7.871976234,7.545662771,6.588356605,-15.23547354,-5.450965359,-5.623770889,1.311534267,9.465978892,-3.907329127,11.02320643,-1.782783274,10.1967236,-0.354869864,2.818860124,-2.332442016,3
three_150.wav,0.469164794,0.078815326,2897.982605,1167.03452,3858.410002,0.238615337,-267.9549593,69.09543545,-112.4565383,123.8456529,-14.18730156,-7.555571796,7.544260099,7.668936122,-17.26030583,-1.704952227,-7.966542264,3.455202603,10.53335265,-5.147487691,13.12832602,-2.607086068,12.59287749,-3.262801445,4.033204912,-2.654568962,3
three_020.wav,0.440822647,0.08356826,2885.777655,1106.533364,3794.377056,0.243369655,-270.3671518,71.04493685,-117.5259124,125.8054437,-12.03833499,-9.603034141,10.16583883,4.790623755,-16.932435,-3.732478654,-8.638782019,1.232810953,11.11671484,-5.710777338,10.89338449,-3.001199735,12.23074664,0.042091501,2.298837091,-0.017975236,3
three_030.wav,0.453802371,0.07543564,2853.565883,1169.578423,3794.377056,0.241467928,-270.7349172,75.47815901,-116.0999009,118.7229226,-14.40180292,-5.577419931,7.306601439,7.063837041,-18.47560878,-1.176675833,-4.571925302,-1.985544795,11.17100386,-4.936687849,11.48854416,-3.760319677,9.497782919,-3.038283347,2.800268268,-0.442939737,3
three_040.wav,0.4360887,0.07970731,2927.059343,1129.202733,3874.843236,0.245168586,-277.0768547,64.7900019,-112.3474462,124.7299302,-11.89101095,-9.045958447,12.42912287,6.271139998,-15.60670195,-3.006237624,-6.023088856,3.747520581,9.745817069,-5.256948927,8.610936496,-1.406792995,13.42154386,-0.438226471,3.618321219,-2.916658584,3
three_050.wav,0.415948874,0.07822954,2883.754971,1135.302157,3781.343801,0.236687911,-269.5835482,68.55288805,-114.0461719,120.5818016,-10.20629774,-8.190088615,9.946085921,4.97053272,-17.07221627,0.809985479,-5.925637884,-0.080053639,9.505113328,-5.566361616,9.338791044,-3.625784583,12.90592657,-1.978695794,2.956313043,0.68675321,3
three_060.wav,0.466911857,0.068798065,2829.348275,1113.229229,3766.043894,0.238358347,-277.6048445,77.72726902,-118.2220779,124.08421,-10.08812926,-9.562062886,9.290209795,7.093030031,-16.74214349,-0.468828333,-7.903594566,2.241360198,9.901397318,-7.199703159,10.73399375,-1.981272136,12.79114369,-1.504073022,2.248144283,-3.685144109,3
three_070.wav,0.431436247,0.07684051,2869.107202,1119.83982,3792.110403,0.243678043,-272.4255142,73.55457668,-115.2488168,123.9793328,-11.96636434,-9.008843703,10.36236908,4.893754659,-16.26438136,-0.830918975,-4.101570918,0.991035085,10.44657771,-6.295058038,7.720791125,-3.403159893,12.21120715,-0.865945211,3.088669119,-0.37825524,3
three_160.wav,0.425103644,0.06275168,2908.696499,1216.898892,3900.343082,0.232730263,-283.4323137,68.45982242,-108.8912884,114.7409798,-13.17222324,-4.447503169,12.57378124,6.522268377,-15.13550622,-0.253996733,-3.603475383,2.059048699,8.347181414,-6.238445097,8.047845873,-0.897875957,12.59449681,-2.425034456,2.989897323,-1.100475309,3
three_170.wav,0.457974751,0.06330718,2823.479642,1195.621887,3869.743267,0.228669819,-281.3434017,81.47773578,-116.0396566,119.3341908,-14.37147458,-3.941550641,8.330523682,6.310254679,-15.44802147,0.053540805,-4.346813884,2.430900153,9.280669784,-6.881640655,9.902171213,-4.42068144,12.88359443,-0.21898646,2.794970901,-1.396656715,3
three_180.wav,0.472415671,0.067195505,2794.707895,1152.341392,3771.30127,0.230116102,-265.7262304,82.92060629,-121.6414198,120.2415897,-15.76956487,-5.106369709,7.951167578,6.082466663,-17.7150034,-1.766941338,-4.357007978,1.107088906,8.318384759,-4.819559328,11.7493921,-3.435835228,9.980931176,-3.109942666,4.289384506,-2.864135045,3
three_190.wav,0.416805677,0.059530213,2815.991364,1200.83098,3793.810393,0.237638775,-285.2376486,80.29892519,-113.1029507,120.7014428,-14.65476892,-0.644572178,4.709466125,10.73980974,-19.29794437,1.748489779,-2.737206042,-4.468382092,11.40049826,-6.635155979,5.587057449,-4.711952691,13.79010164,-1.540038486,3.85856742,-1.281331369,3
three_200.wav,0.489306642,0.07073036,2776.347845,1170.833181,3789.84375,0.227918837,-262.796921,83.18696943,-118.8952781,113.4866598,-12.26465586,-6.503335018,5.901165026,6.963211354,-15.73037268,-0.429185983,-4.540512522,1.092255134,9.695270356,-6.22226078,9.980559554,-4.525512569,11.87419294,-2.009330579,2.614732101,-0.097394696,3
three_008.wav,0.423333274,0.090063184,2704.434272,1657.826085,4453.78418,0.164347331,-208.0660215,81.19400795,-81.3297278,118.9705202,-15.83077563,22.87486513,-42.26924271,22.9515515,-7.522648354,-13.2012144,-3.378835069,-13.41995522,7.453093833,-20.7478688,10.57649135,-4.911501418,-1.695115052,-2.971935096,5.846264875,-1.650646953,3
three_078.wav,0.421705365,0.10219963,2536.571052,1580.034197,4004.196999,0.147105824,-183.3416152,90.58654372,-86.9140693,112.8207584,-11.80782805,19.28231161,-45.99848022,21.13456024,-7.241699864,-13.44550378,-6.772514047,-15.14005816,10.51744701,-19.39221021,11.97767486,-6.448726484,-0.819604444,-3.055012617,4.734085052,1.297272215,3
three_088.wav,0.456703467,0.12669457,2470.18182,1592.01631,3997.345526,0.136097301,-161.1535209,96.65508418,-90.54071795,121.5673181,-9.928655701,18.60945933,-46.54551358,18.75522226,-10.29112962,-10.57440939,-6.71756742,-19.50799838,13.13258208,-21.85705675,11.0616987,-3.232598145,-1.136106943,-1.806322408,5.768671602,2.636914457,3
three_098.wav,0.429568313,0.09846601,2465.179207,1626.82464,4075.158691,0.136311849,-193.2088553,94.33091573,-81.57441754,114.1838174,-12.11312696,17.11620954,-46.28363484,18.78572799,-4.730483095,-12.81780089,-3.958802363,-12.19522096,9.920916473,-18.86761493,10.00068692,-4.779933032,0.089671307,-2.34490996,4.495900174,-0.046233053,3
three_108.wav,0.418797939,0.10323864,2536.508985,1626.663632,4087.719727,0.15250651,-192.0900395,87.5116767,-82.85109749,116.3557363,-10.18109741,18.79906853,-40.01143852,18.0906688,-6.456217526,-12.39718809,-4.480385927,-14.60087956,9.369250337,-20.64614488,8.748012012,-2.29940885,0.609992267,-0.229485075,2.91762826,-0.927504036,3
three_118.wav,0.403392214,0.11902835,2595.823296,1541.871993,4033.886719,0.162312826,-177.4933546,86.05493901,-89.12889855,116.7335933,-10.75689721,18.14736164,-44.56786078,17.16379913,-2.433334833,-15.28893058,-8.735998627,-13.85104773,12.39932802,-20.59232078,9.049403179,0.340186186,-2.145968395,-4.081571374,2.600926203,-1.462493272,3
three_128.wav,0.408954044,0.10412028,2551.977585,1572.847054,4072.467041,0.156697591,-186.5934176,86.73755327,-86.85024463,117.94175,-13.44204878,14.65225518,-41.36656719,16.54500224,-5.557285027,-9.931126264,-4.235476827,-14.5476185,12.03215295,-22.14267228,7.697923473,-0.186468525,0.337702298,-2.119356257,5.361244277,-0.146777494,3
three_138.wav,0.429294003,0.10082283,2592.110424,1602.849736,4136.169434,0.155924479,-186.54944,83.90450435,-84.13070899,121.6401913,-14.03631595,17.40458971,-39.94407077,16.10790577,-5.819971988,-13.3223383,-4.487168826,-15.43977112,10.54903032,-18.53839507,5.494432125,-3.03472517,-1.304959528,-4.314348671,3.693250895,-0.123546286,3
three_148.wav,0.418090019,0.10544396,2471.616465,1575.409971,4016.770583,0.151479868,-192.5494239,91.72759739,-83.3152454,120.6948736,-10.41110052,14.1315409,-40.69583059,16.76009419,-7.131495052,-14.66438588,-4.955186726,-14.99535863,7.924977724,-19.72329527,7.476603032,-1.32091381,0.468102244,-2.599276101,4.003408047,-2.993034538,3
three_018.wav,0.398128149,0.10627067,2491.93548,1613.822519,4107.458496,0.148844401,-187.3264799,91.04057033,-85.47737449,112.4446893,-8.919887249,21.62673931,-46.97823276,17.72587165,-4.618282475,-10.77069104,-8.657226385,-15.90115922,12.64989739,-20.19629075,9.199961963,-1.378962193,1.18172437,-2.661070788,4.766162251,-0.985206547,3
three_028.wav,0.369323367,0.116589375,2502.220477,1555.354745,4009.661865,0.154296875,-182.8331463,90.56620467,-91.21930287,115.9716528,-12.63357361,16.71557776,-45.75757359,19.57119828,-7.310812762,-13.92029937,-8.220560785,-15.14060016,10.91907432,-22.54792954,8.126821871,-2.93050141,-1.454307659,-1.461211695,4.798661386,-0.034586446,3
three_038.wav,0.372383959,0.09608439,2521.002992,1636.727828,4112.841797,0.143107096,-195.9240674,89.72060718,-83.23512655,118.6086323,-9.421645407,21.11319311,-43.21352659,17.72229086,-6.521337604,-12.64551253,-4.891385924,-13.35846642,8.839158297,-22.04732431,8.554008928,-4.00582123,1.967911533,-2.718811662,3.490713681,0.998877622,3
three_048.wav,0.40540386,0.10504493,2577.003147,1626.149209,4195.385742,0.147298177,-189.2782961,86.28338093,-85.49982114,121.8702569,-14.50659207,22.23420565,-43.02410322,17.00437113,-4.2586771,-12.26577763,-4.712651819,-14.38955934,13.26191312,-19.44035601,7.993338186,-0.735023348,0.362820761,-3.511973829,3.704186557,-0.406912129,3
three_058.wav,0.391959547,0.106040865,2582.427005,1665.121007,4206.152344,0.153605143,-185.6759858,88.47800018,-86.42418285,118.1175999,-16.35142071,22.25220628,-44.7678035,18.95214692,-9.982903135,-12.47145955,-8.319845593,-18.05067758,13.60421609,-19.54886349,7.557371497,-3.577723096,2.628256083,-3.495853261,1.659553826,-1.652848552,3
three_068.wav,0.396065348,0.095521964,2512.046536,1626.942601,4152.595403,0.146071214,-198.7141591,90.83239001,-81.3913709,117.5083819,-10.65168124,19.64353764,-41.82190893,17.53375984,-2.925310136,-11.47392844,-5.528385577,-13.61656948,12.25663938,-18.43732772,5.335173391,-0.937235327,0.312167702,-4.821590847,4.244587836,-0.969465577,3
three_158.wav,0.415088949,0.10440561,2640.48195,1660.330803,4287.799072,0.160725911,-185.4137223,86.25691524,-86.44115046,115.5743634,-17.71732108,27.02458138,-46.13827322,19.19318918,-6.048046756,-8.953231362,-5.870025773,-16.24292099,12.61519201,-18.45444528,10.71334164,-4.890050082,3.115383789,-3.703660691,1.114826355,0.16420492,3
three_168.wav,0.419257703,0.087756515,2411.735797,1611.78306,4028.365385,0.140625,-208.4027635,95.85564373,-84.4798746,111.9930716,-10.66350394,21.84031649,-46.07945218,12.3845804,-5.185997882,-12.50769988,-8.53487338,-14.60412823,10.09756292,-18.97550899,9.944962879,-2.639831063,0.41744808,-2.93743779,2.239134448,0.072378146,3
three_178.wav,0.393948285,0.10467715,2441.578736,1583.791005,4003.381348,0.151407878,-192.1107815,93.04204575,-89.38195217,112.4778131,-10.09279699,19.97425296,-45.38710009,15.66949868,-6.441959917,-15.58871706,-10.71741253,-16.79458545,12.47790852,-23.55762083,6.431325773,-0.772385626,-2.177853961,-2.998007477,3.009199792,-0.193227423,3
three_188.wav,0.427796237,0.094101794,2461.644727,1599.430037,4059.836989,0.155987079,-192.8995687,94.06184465,-88.46930964,114.1955023,-12.07649827,18.35707453,-48.05571792,18.12222911,-5.32144267,-16.53401557,-7.720180228,-13.24201702,11.71191988,-21.92867415,11.7143628,-2.961639177,-1.882154482,-0.025083551,2.31366937,0.526747648,3
three_198.wav,0.410221475,0.10454413,2610.895748,1647.544421,4404.368239,0.1638747,-190.9783208,84.47491625,-87.18072714,115.0799732,-17.11719631,21.22990941,-45.37445983,15.55625785,-3.588995573,-15.19932498,-4.668540994,-13.94312806,9.018138711,-21.71929692,10.19960782,-1.687816781,-2.327947316,-1.307621882,2.064214101,-1.101216599,3
three_006.wav,0.503417937,0.09640072,2795.123228,1333.70525,3911.64093,0.180786133,-257.9286368,86.81137287,-90.19889517,145.7917703,-12.94996813,-6.510871725,4.79357283,4.979777436,-14.04242521,5.301776183,-6.193137719,-9.693533541,9.822720344,-12.8510002,13.67279345,-0.570793807,-5.037085249,5.332809349,5.218958275,-3.256493179,3
three_076.wav,0.545219185,0.0678115,2630.406887,1370.323333,3909.622192,0.152893066,-274.851216,97.00623394,-95.25661563,143.7174418,-9.050575883,-3.27565015,-0.104050225,7.395025741,-12.64441302,2.753755075,-5.871482425,-6.970247038,7.037930188,-15.23785409,18.10546734,-4.16803679,-3.932906872,11.459945,4.728746935,-0.306595427,3
three_086.wav,0.546746438,0.05538345,2571.348282,1446.921941,3951.342773,0.150970459,-279.0626607,100.0887117,-89.6448595,137.9005926,-8.110905374,1.60136154,2.913369501,4.881095136,-10.90784844,5.39470084,-4.300434874,-8.364058701,4.82267504,-8.499113555,15.68092513,-4.913766406,0.543348492,5.652561854,7.222193829,-3.12135018,3
three_096.wav,0.492907958,0.05027228,2691.899557,1444.609118,4083.233643,0.159240723,-288.907529,95.42732624,-91.9104362,145.6674323,-12.51912991,4.7519598,-1.167590042,8.152471849,-11.10783721,6.606743107,-2.055766991,-10.1592153,8.619072407,-9.648021912,15.45339555,-3.905720238,0.370003561,7.803739795,5.824789433,-2.692297735,3
three_106.wav,0.50957472,0.06840312,2759.427996,1395.872434,4028.144531,0.163346354,-267.1891846,90.052756,-90.96151656,150.254122,-13.04359692,0.44253209,0.441534521,5.634492259,-10.50487816,6.790264245,-3.586561534,-10.60428111,8.61618219,-12.17954217,13.1053847,-4.94793574,-0.985725776,7.327082869,2.697477837,-0.638685133,3
three_116.wav,0.551394986,0.049806725,2594.492088,1469.573131,3955.380249,0.143890381,-288.4873623,97.01928078,-87.80594585,144.3231248,-6.527479983,3.535923119,0.880261712,3.510213538,-9.070992181,8.489999967,-5.637027273,-7.071579659,5.952010887,-8.925721293,16.01914557,-4.853777178,0.941664467,4.854115507,6.860053377,-3.114711187,3
three_126.wav,0.540069449,0.057011165,2787.806649,1425.843606,4076.235352,0.167675781,-274.6662743,88.63958711,-92.22094367,149.6483259,-14.28546009,5.870217648,1.114637225,7.517940631,-10.44745392,4.618731364,-6.824005987,-9.467601088,6.870076364,-8.749073121,13.81797163,-4.874244819,2.821249246,3.863059889,7.682945839,-2.298042984,3
three_136.wav,0.565813222,0.051979493,2638.621326,1469.623151,4020.652771,0.145996094,-277.9621087,95.57273693,-89.88954913,142.2078172,-12.88454323,5.673361084,2.422420138,4.871382064,-6.836559254,3.66290284,-6.266139546,-5.185171406,5.115529606,-7.252217427,16.49531486,-6.285850519,1.906198202,6.340967278,6.101072964,-4.036545835,3
three_146.wav,0.541834415,0.06496241,2676.516284,1428.522158,4041.275563,0.163258272,-268.9812615,94.36227013,-94.38289524,142.2588266,-11.35892193,5.455281742,-0.152665234,5.473019563,-9.553381806,5.89906603,-5.183713608,-6.007856919,4.814310431,-8.921054606,17.87382008,-5.074685147,-0.651092374,4.873677779,7.847630364,-4.976403469,3
three_016.wav,0.578512254,0.05222456,2602.206832,1483.107087,4058.291016,0.145540365,-271.7537401,96.60304303,-87.07810586,137.8704255,-8.218104787,3.69847438,1.315638196,2.103993403,-7.750193661,5.658210836,-5.751922532,-5.575915132,2.659326181,-7.36322148,15.40248018,-4.914644204,1.782092605,6.70270059,10.0865185,-5.553101698,3
three_026.wav,0.559177662,0.051640537,2601.653056,1509.501385,4091.308594,0.148207721,-279.7145299,94.93794623,-84.30424322,135.4805723,-10.70938102,7.065477986,-2.60416415,5.15927043,-6.964437191,4.491312343,-3.324693841,-5.516385562,7.346987912,-9.046279565,17.14587378,-2.727310987,1.142580303,6.810254868,4.504924318,-3.636742013,3
three_036.wav,0.55440053,0.055697165,2629.91503,1438.503581,3988.352966,0.15612793,-277.5184559,98.79140319,-89.90347177,145.0859307,-12.5335628,3.762448501,-0.894651288,4.710848399,-11.4381757,6.231388503,-5.505846394,-9.561285582,7.491728812,-11.25007443,15.33669373,-3.415259889,1.286332648,4.886602831,5.909337897,-0.761995829,3
three_046.wav,0.579039455,0.054569412,2639.75949,1448.79778,4018.475701,0.169893153,-291.2686437,96.51582888,-99.80758295,138.6776451,1.067343703,-3.057801338,3.437318921,-1.083258619,-4.115507799,5.498145821,-12.96437872,-3.163197659,8.54185694,-11.96322013,17.32911422,-2.81161334,-1.479572524,9.813600126,8.18286682,0.321896381,3
three_056.wav,0.560837614,0.087763585,2807.51381,1325.144888,4025.170898,0.171595982,-244.6743051,93.76003088,-98.12467693,150.2803442,-16.16078042,1.325641218,1.382474734,6.911092207,-14.14970112,6.04859823,-2.500900603,-13.87789784,8.400110444,-12.40814386,16.73471168,-1.260546431,-1.454347701,4.099380593,7.003423987,0.051933031,3
three_066.wav,0.565912939,0.08068197,2658.239744,1369.096632,3951.342773,0.161035156,-244.6505736,97.48259295,-97.64263263,145.2970007,-10.12914688,1.012777237,-0.439845794,1.620192294,-11.01102162,3.341630448,-3.102291172,-8.577721338,5.218492531,-10.51538398,15.48204665,0.003226531,-3.585497234,3.742469318,11.30459554,-2.512976569,3
three_156.wav,0.543523044,0.07640409,2770.752884,1377.299834,4069.775391,0.179915365,-252.2981757,91.51956531,-94.01965589,149.1087278,-12.0575616,5.160512129,0.211088205,3.418864718,-12.95558788,4.288080085,-4.579444926,-8.01276864,6.135413628,-13.16086849,14.71664072,-2.559483353,-0.936626028,3.700871939,8.972297604,-0.916332907,3
three_166.wav,0.505214785,0.065899566,2797.559374,1400.795256,4132.356262,0.187072754,-266.0775014,90.53867979,-95.43479698,142.5451158,-15.15485729,8.404412715,0.480215569,5.070429716,-11.93409354,8.64474712,-2.499754029,-8.958628234,7.064727364,-12.68680082,16.2681189,-0.992508875,0.077324042,4.064907319,9.532708936,-1.179414541,3
three_176.wav,0.519648402,0.056938864,2622.702336,1476.936613,4022.275678,0.168945313,-278.5389171,96.65533009,-91.28758348,138.1317084,-10.8573192,8.109420525,3.278476732,7.209867326,-9.605363939,4.664365498,-3.339160982,-4.844303081,6.010337747,-11.03759743,16.47744473,-3.663538372,-1.637333651,4.986423907,9.096017843,-2.329616905,3
three_186.wav,0.552261681,0.056142215,2715.57683,1396.005036,4058.335876,0.17175293,-270.4610717,95.02534577,-95.22463147,137.2890342,-9.036419063,0.699632904,1.378098834,-1.135000546,-8.235885591,4.302523773,-6.271382257,-6.164115889,4.46995605,-8.076958864,17.29576886,-0.281168905,-1.255406189,5.421363519,10.26421131,-0.349453445,3
three_196.wav,0.529156667,0.05255758,2655.618612,1462.952419,4061.027527,0.153594971,-275.926839,93.99806667,-91.80884725,137.9286539,-9.290014002,4.690579845,2.544295623,2.641344137,-11.15247407,5.929615172,-4.171134615,-6.671930354,6.34121714,-11.0108066,20.62586999,-1.292850659,-0.14168064,6.925247181,6.88004696,-0.191674082,3
three_004.wav,0.351286692,0.058443572,2654.595435,1483.154434,4043.272987,0.16417518,-250.6273635,87.4657396,-78.45378065,141.3113128,-17.80590377,1.772106057,-12.37139863,7.769141888,-6.892129827,-4.387284019,0.283280428,-8.436170441,8.812565508,-17.78433462,6.731026211,-2.430487025,0.349035692,0.996560895,-0.870476388,-2.243472901,3
three_074.wav,0.423417504,0.06898653,2725.536825,1488.989093,4087.167593,0.181941106,-243.8725141,93.36630997,-79.16254311,142.3570093,-19.10493632,0.028218272,0.946044047,1.069599938,-2.6182814,-3.277518911,-5.031929851,-1.249560175,6.910004179,-13.53663477,11.15219068,-5.330472191,-2.708771433,-0.041417604,1.369610195,0.725436025,3
three_084.wav,0.44412441,0.061785005,2678.921642,1533.724323,4177.441406,0.162109375,-253.8512574,97.52074803,-73.76398715,145.4280766,-17.14198436,-0.748094962,-2.232510969,2.596286495,-4.708258681,-5.29857436,-5.233382538,1.441974721,4.595828448,-12.62864418,19.50124749,-12.88599838,-3.863369453,2.544678788,-3.903641604,3.703155855,3
three_094.wav,0.445434432,0.06705933,2807.531006,1507.984433,4247.838416,0.173227163,-255.906982,84.36856268,-75.13860279,149.3506698,-19.12532264,3.29431218,2.49078224,1.903647787,-1.142412449,-3.52386072,-7.193816468,0.943663854,1.956870636,-16.31694432,13.45162918,-11.55239242,-1.835796495,0.010517243,-6.60419497,2.174102957,3
three_104.wav,0.385729347,0.06569183,2769.035028,1488.944587,4217.431641,0.162248884,-249.1781396,85.42862848,-74.9916,146.1919807,-18.8095406,0.936556244,-0.900099462,9.16347453,-0.876137222,-4.296670595,-3.903975969,-0.542079693,1.657240215,-11.21828346,20.41223608,-12.10898238,-0.027351328,1.512130699,-5.257799643,2.729852271,3
three_114.wav,0.383076496,0.0603121,2632.10989,1507.978068,4097.934195,0.162710337,-250.3288746,92.78488037,-75.69913009,142.1249624,-15.04039959,-2.216295768,-5.014309197,6.866874728,-1.068405329,-4.253021363,-2.633691901,-4.171850809,2.750114658,-15.93669269,10.62055041,-10.13575451,-4.350582789,1.413340326,-2.637695613,3.865083575,3
three_124.wav,0.422322654,0.061318386,2791.641466,1472.195428,4172.827148,0.164550781,-263.0790853,85.68417507,-75.6455749,150.250802,-18.41945998,1.340627433,4.43921905,3.859602366,-0.910489891,-4.814559604,-2.204200532,1.522453114,4.048214486,-11.06263539,18.73694948,-10.44013912,-2.394215248,1.891004167,-7.36374845,2.633536242,3
three_134.wav,0.391677027,0.04804957,2631.621021,1559.800467,4147.294922,0.16328125,-268.168333,88.52094572,-70.44674958,134.4170621,-17.90991667,7.260703636,-7.172903961,14.5075134,-2.032667193,-4.842727188,3.639475932,-4.903220621,5.708816051,-11.38685833,11.47775946,-13.56971012,0.928210731,3.209756312,-5.671710988,4.529715961,3
three_144.wav,0.388771891,0.047365934,2594.38417,1539.471568,4084.387207,0.159319196,-265.1173617,95.29497504,-75.63910813,136.0590909,-15.32022028,5.703072367,-5.180237598,11.69486688,-1.406634247,-6.382529941,-2.891212394,-5.678835838,1.004412532,-12.38448956,14.86033256,-9.797192607,-1.00362107,0.114484528,-4.273905437,3.370611846,3
three_014.wav,0.369920713,0.059219208,2627.593091,1506.605259,4050.549316,0.157017299,-252.5784844,91.54259189,-74.17899728,145.0346915,-14.90774615,4.724779306,-0.097075976,10.51173257,-2.157159733,-6.577252931,-3.842755317,-6.363233863,2.998898153,-9.253335168,14.7175751,-11.89870116,-1.418981333,1.411144956,-3.59599739,4.056497769,3
three_024.wav,0.336069524,0.05876933,2614.495195,1581.473574,4151.197815,0.154022217,-261.0848377,81.96614641,-66.24338784,132.678873,-17.66450356,5.275356386,-5.154081875,15.83595869,-4.242622908,-6.962295513,6.30851143,-3.991406437,1.102165319,-10.39850205,11.29604908,-9.603108828,3.296434204,2.005919973,-2.011701101,2.512644689,3
three_034.wav,0.41527989,0.06897077,2733.326453,1491.291193,4214.355469,0.165283203,-246.688037,86.18715268,-76.45449858,146.8473434,-17.69963307,0.901732862,0.118510173,9.100031809,2.972798795,-8.081749966,-3.088663102,0.259082032,1.387850308,-12.10490957,13.38715293,-16.02505572,-1.381405345,4.389777765,-4.456937693,5.729412545,3
three_044.wav,0.33820358,0.061093297,2583.058356,1497.799012,4035.9375,0.165876116,-249.1557184,95.41842368,-76.10932592,134.8693137,-15.15459509,-1.827648842,-6.064518387,10.5267459,-2.671648584,-5.895283756,-1.060552911,-1.185899619,-1.927173211,-13.5984673,15.04762268,-10.59761941,2.280263242,1.826740253,0.314476324,4.460934873,3
three_054.wav,0.408425897,0.06218273,2751.544421,1525.458032,4171.289063,0.166992188,-246.3218383,86.13912755,-74.3996496,142.4163301,-20.31959612,3.114795341,-2.884958264,7.578147694,-2.518143052,-4.895995635,-3.209658462,-3.502848527,3.352965225,-13.70757524,15.8604822,-10.3665,0.628879998,2.390615256,-3.314401297,4.831392435,3
three_064.wav,0.398248952,0.06551371,2694.487072,1499.104207,4155.908203,0.16793119,-243.4294633,91.24701565,-77.01758667,142.9151331,-20.75878691,-0.808481142,-6.31703757,9.90129618,-1.373970417,-7.773500186,-1.860788556,-3.669215661,3.299216692,-11.23936038,14.89120719,-10.77265575,1.17314076,4.120283728,-1.836817937,5.53411249,3
three_154.wav,0.401930692,0.0647199,2681.624436,1522.955811,4212.817383,0.169817243,-243.5300743,88.40039187,-73.95179382,135.6200656,-19.49864426,-0.389976151,-4.273165037,4.564624863,-1.317159826,-9.751687005,-3.683725323,-3.470926858,-1.219205735,-7.83720372,14.17251858,-11.9711663,2.526753103,2.791076954,-0.20333389,6.933587855,3
